_id,champion_id,augment_id,win_rate,pick_rate,sample_size,tier,patch_version,updated_at
5_2095_26.12,5,2095,55.56,0.46,153,A,26.12,2026-06-29T10:17:34.699Z
5_2098_26.12,5,2098,50.97,2.95,981,A,26.12,2026-06-29T10:17:34.699Z
5_2102_26.12,5,2102,54.41,6.61,2198,S,26.12,2026-06-29T10:17:34.699Z
5_2107_26.12,5,2107,52.42,3.79,1259,A,26.12,2026-06-29T10:17:34.699Z
5_2115_26.12,5,2115,55.28,0.74,246,A,26.12,2026-06-29T10:17:34.699Z
5_12317_26.12,5,12317,56,0.3,100,A,26.12,2026-06-29T10:17:34.699Z
6_1001_26.12,6,1001,46.66,12.72,3568,A,26.12,2026-06-29T10:17:34.699Z
6_1004_26.12,6,1004,46.97,1.88,528,B,26.12,2026-06-29T10:17:34.699Z
6_1006_26.12,6,1006,51.04,0.68,192,A,26.12,2026-06-29T10:17:34.699Z
6_1007_26.12,6,1007,46.25,10.73,3010,A,26.12,2026-06-29T10:17:34.699Z
6_1013_26.12,6,1013,47.22,2.95,828,A,26.12,2026-06-29T10:17:34.699Z
6_1018_26.12,6,1018,46.07,2.04,573,B,26.12,2026-06-29T10:17:34.699Z
6_1020_26.12,6,1020,47.96,20.81,5838,S,26.12,2026-06-29T10:17:34.699Z
6_1026_26.12,6,1026,45.35,0.31,86,B,26.12,2026-06-29T10:17:34.699Z
6_1028_26.12,6,1028,48.47,0.93,262,A,26.12,2026-06-29T10:17:34.699Z
6_1036_26.12,6,1036,46.96,3.93,1103,A,26.12,2026-06-29T10:17:34.699Z
6_1051_26.12,6,1051,45.74,5.82,1633,A,26.12,2026-06-29T10:17:34.699Z
6_1053_26.12,6,1053,51.09,0.49,137,A,26.12,2026-06-29T10:17:34.699Z
6_1057_26.12,6,1057,56.19,0.37,105,S,26.12,2026-06-29T10:17:34.699Z
6_1061_26.12,6,1061,47.44,0.56,156,B,26.12,2026-06-29T10:17:34.699Z
6_1062_26.12,6,1062,49.65,0.5,141,A,26.12,2026-06-29T10:17:34.699Z
6_1071_26.12,6,1071,46.38,26.01,7298,S,26.12,2026-06-29T10:17:34.699Z
6_1073_26.12,6,1073,45.76,0.42,118,B,26.12,2026-06-29T10:17:34.699Z
6_1081_26.12,6,1081,49.59,22.41,6286,S,26.12,2026-06-29T10:17:34.699Z
6_1087_26.12,6,1087,48.29,10.19,2860,S,26.12,2026-06-29T10:17:34.699Z
6_1105_26.12,6,1105,50.46,0.39,109,A,26.12,2026-06-29T10:17:34.699Z
6_1112_26.12,6,1112,46.63,0.63,178,B,26.12,2026-06-29T10:17:34.699Z
6_1133_26.12,6,1133,50.29,1.22,342,A,26.12,2026-06-29T10:17:34.699Z
6_1134_26.12,6,1134,55.77,13.31,3733,S,26.12,2026-06-29T10:17:34.699Z
6_1138_26.12,6,1138,47.41,14.84,4164,S,26.12,2026-06-29T10:17:34.699Z
6_1152_26.12,6,1152,49.74,2.72,762,A,26.12,2026-06-29T10:17:34.699Z
6_1154_26.12,6,1154,51.02,0.35,98,A,26.12,2026-06-29T10:17:34.699Z
6_1170_26.12,6,1170,46.33,5.97,1675,A,26.12,2026-06-29T10:17:34.699Z
6_1181_26.12,6,1181,52.38,28.24,7923,S,26.12,2026-06-29T10:17:34.699Z
6_1195_26.12,6,1195,51.01,5.3,1486,S,26.12,2026-06-29T10:17:34.699Z
6_1204_26.12,6,1204,53.98,0.4,113,S,26.12,2026-06-29T10:17:34.699Z
6_1206_26.12,6,1206,45.42,2.02,568,B,26.12,2026-06-29T10:17:34.699Z
6_1220_26.12,6,1220,47.88,7.66,2149,A,26.12,2026-06-29T10:17:34.699Z
6_1237_26.12,6,1237,45.54,1.52,426,B,26.12,2026-06-29T10:17:34.699Z
6_1238_26.12,6,1238,45.9,6.74,1891,A,26.12,2026-06-29T10:17:34.699Z
6_1243_26.12,6,1243,49.35,1.09,306,A,26.12,2026-06-29T10:17:34.699Z
6_1333_26.12,6,1333,45.92,0.83,233,B,26.12,2026-06-29T10:17:34.699Z
6_1335_26.12,6,1335,50,0.21,58,A,26.12,2026-06-29T10:17:34.699Z
6_1337_26.12,6,1337,48.84,0.31,86,A,26.12,2026-06-29T10:17:34.699Z
6_1345_26.12,6,1345,50,1.1,308,A,26.12,2026-06-29T10:17:34.699Z
6_1353_26.12,6,1353,46.85,5.03,1411,A,26.12,2026-06-29T10:17:34.699Z
6_1373_26.12,6,1373,49.12,2.02,566,A,26.12,2026-06-29T10:17:34.699Z
6_1375_26.12,6,1375,45.8,7.59,2129,A,26.12,2026-06-29T10:17:34.699Z
6_1386_26.12,6,1386,47.86,0.42,117,A,26.12,2026-06-29T10:17:34.699Z
6_1392_26.12,6,1392,48.75,0.29,80,A,26.12,2026-06-29T10:17:34.699Z
6_1401_26.12,6,1401,48.79,2.81,787,A,26.12,2026-06-29T10:17:34.699Z
6_1402_26.12,6,1402,47.22,0.38,108,B,26.12,2026-06-29T10:17:34.699Z
6_1416_26.12,6,1416,46.4,0.45,125,B,26.12,2026-06-29T10:17:34.699Z
6_2005_26.12,6,2005,51.94,0.46,129,S,26.12,2026-06-29T10:17:34.699Z
6_2032_26.12,6,2032,47.67,1.61,451,A,26.12,2026-06-29T10:17:34.699Z
6_2077_26.12,6,2077,45.31,10.42,2922,A,26.12,2026-06-29T10:17:34.699Z
6_2082_26.12,6,2082,46.6,1.05,294,B,26.12,2026-06-29T10:17:34.699Z
6_2088_26.12,6,2088,49.62,0.47,133,A,26.12,2026-06-29T10:17:34.699Z
6_2095_26.12,6,2095,48.18,0.78,220,A,26.12,2026-06-29T10:17:34.699Z
6_2098_26.12,6,2098,53.91,0.82,230,S,26.12,2026-06-29T10:17:34.699Z
6_2102_26.12,6,2102,47.31,20.83,5845,S,26.12,2026-06-29T10:17:34.699Z
6_2127_26.12,6,2127,50.61,1.17,328,A,26.12,2026-06-29T10:17:34.699Z
6_2132_26.12,6,2132,47.91,1.7,478,A,26.12,2026-06-29T10:17:34.699Z
6_2137_26.12,6,2137,47.33,6.35,1781,A,26.12,2026-06-29T10:17:34.699Z
6_2139_26.12,6,2139,48.04,2.36,662,A,26.12,2026-06-29T10:17:34.699Z
6_12317_26.12,6,12317,48.39,0.77,217,A,26.12,2026-06-29T10:17:34.699Z
7_1001_26.12,7,1001,43.53,0.26,85,A,26.12,2026-06-29T10:17:34.699Z
7_1011_26.12,7,1011,43.07,5.08,1688,A,26.12,2026-06-29T10:17:34.699Z
7_1019_26.12,7,1019,39.79,12.74,4232,A,26.12,2026-06-29T10:17:34.699Z
7_1027_26.12,7,1027,41.67,0.61,204,B,26.12,2026-06-29T10:17:34.699Z
7_1030_26.12,7,1030,41.87,20.66,6861,S,26.12,2026-06-29T10:17:34.699Z
7_1034_26.12,7,1034,43.12,1.33,443,A,26.12,2026-06-29T10:17:34.699Z
7_1038_26.12,7,1038,45.45,0.96,319,A,26.12,2026-06-29T10:17:34.699Z
7_1045_26.12,7,1045,41.89,0.45,148,B,26.12,2026-06-29T10:17:34.699Z
7_1046_26.12,7,1046,42.52,2.29,762,A,26.12,2026-06-29T10:17:34.699Z
7_1056_26.12,7,1056,41.04,2.77,921,B,26.12,2026-06-29T10:17:34.699Z
7_1057_26.12,7,1057,41.84,0.42,141,B,26.12,2026-06-29T10:17:34.699Z
7_1060_26.12,7,1060,41.76,1.02,340,B,26.12,2026-06-29T10:17:34.699Z
7_1061_26.12,7,1061,47.16,0.53,176,S,26.12,2026-06-29T10:17:34.699Z
7_1062_26.12,7,1062,43.75,0.77,256,A,26.12,2026-06-29T10:17:34.699Z
7_1063_26.12,7,1063,48.09,0.79,262,S,26.12,2026-06-29T10:17:34.699Z
7_1068_26.12,7,1068,42.76,3.01,1001,A,26.12,2026-06-29T10:17:34.699Z
7_1073_26.12,7,1073,42.39,17.58,5841,S,26.12,2026-06-29T10:17:34.699Z
7_1097_26.12,7,1097,40.29,20.59,6838,S,26.12,2026-06-29T10:17:34.699Z
7_1105_26.12,7,1105,43.9,1.16,385,A,26.12,2026-06-29T10:17:34.699Z
7_1129_26.12,7,1129,45.9,0.92,305,S,26.12,2026-06-29T10:17:34.699Z
7_1133_26.12,7,1133,40.61,20.67,6865,S,26.12,2026-06-29T10:17:34.699Z
7_1138_26.12,7,1138,41.89,0.89,296,B,26.12,2026-06-29T10:17:34.699Z
7_1154_26.12,7,1154,44.19,0.26,86,A,26.12,2026-06-29T10:17:34.699Z
7_1156_26.12,7,1156,45.17,9.19,3053,S,26.12,2026-06-29T10:17:34.699Z
7_1180_26.12,7,1180,44.51,12.01,3988,S,26.12,2026-06-29T10:17:34.699Z
7_1195_26.12,7,1195,45.95,0.78,259,A,26.12,2026-06-29T10:17:34.699Z
7_1205_26.12,7,1205,40.97,1.92,637,B,26.12,2026-06-29T10:17:34.699Z
7_1211_26.12,7,1211,40.73,14.18,4709,S,26.12,2026-06-29T10:17:34.699Z
7_1237_26.12,7,1237,42.57,2.67,888,A,26.12,2026-06-29T10:17:34.699Z
7_1305_26.12,7,1305,44.63,0.9,298,A,26.12,2026-06-29T10:17:34.699Z
7_1308_26.12,7,1308,43.84,1.39,463,A,26.12,2026-06-29T10:17:34.699Z
7_1315_26.12,7,1315,46.68,2.4,797,S,26.12,2026-06-29T10:17:34.699Z
7_1318_26.12,7,1318,40.8,9.3,3088,A,26.12,2026-06-29T10:17:34.699Z
7_1332_26.12,7,1332,47.92,0.43,144,S,26.12,2026-06-29T10:17:34.699Z
7_1333_26.12,7,1333,42.9,0.95,317,A,26.12,2026-06-29T10:17:34.699Z
7_1335_26.12,7,1335,45.31,0.19,64,A,26.12,2026-06-29T10:17:34.699Z
7_1347_26.12,7,1347,40.82,0.3,98,B,26.12,2026-06-29T10:17:34.699Z
7_1349_26.12,7,1349,40.69,5.69,1890,A,26.12,2026-06-29T10:17:34.699Z
7_1373_26.12,7,1373,42.9,2.04,676,A,26.12,2026-06-29T10:17:34.699Z
7_1384_26.12,7,1384,43.33,1.92,637,A,26.12,2026-06-29T10:17:34.699Z
7_1388_26.12,7,1388,42.75,6.13,2035,A,26.12,2026-06-29T10:17:34.699Z
7_1389_26.12,7,1389,50,0.42,140,S,26.12,2026-06-29T10:17:34.699Z
7_1390_26.12,7,1390,42.6,19.93,6619,S,26.12,2026-06-29T10:17:34.699Z
7_1403_26.12,7,1403,42.32,1.76,586,A,26.12,2026-06-29T10:17:34.699Z
7_1416_26.12,7,1416,43.03,1.53,509,A,26.12,2026-06-29T10:17:34.699Z
7_1420_26.12,7,1420,42.95,0.47,156,A,26.12,2026-06-29T10:17:34.699Z
7_2005_26.12,7,2005,42.25,0.21,71,B,26.12,2026-06-29T10:17:34.699Z
7_2006_26.12,7,2006,46.05,0.65,215,S,26.12,2026-06-29T10:17:34.699Z
7_2031_26.12,7,2031,57.14,0.17,56,S,26.12,2026-06-29T10:17:34.699Z
7_2032_26.12,7,2032,43.72,1.15,382,A,26.12,2026-06-29T10:17:34.699Z
7_2034_26.12,7,2034,44.13,0.95,315,A,26.12,2026-06-29T10:17:34.699Z
7_2043_26.12,7,2043,44.44,0.35,117,A,26.12,2026-06-29T10:17:34.699Z
7_2054_26.12,7,2054,40.63,10.57,3512,A,26.12,2026-06-29T10:17:34.699Z
7_2083_26.12,7,2083,43.39,7.04,2337,S,26.12,2026-06-29T10:17:34.699Z
7_2095_26.12,7,2095,46.64,0.9,298,S,26.12,2026-06-29T10:17:34.699Z
7_2116_26.12,7,2116,40.36,10.73,3563,A,26.12,2026-06-29T10:17:34.699Z
7_2127_26.12,7,2127,42.7,1.9,630,A,26.12,2026-06-29T10:17:34.699Z
7_2132_26.12,7,2132,45.52,20.75,6892,S,26.12,2026-06-29T10:17:34.699Z
7_2136_26.12,7,2136,40.66,3.19,1060,B,26.12,2026-06-29T10:17:34.699Z
7_2137_26.12,7,2137,43.4,0.32,106,A,26.12,2026-06-29T10:17:34.699Z
8_1004_26.12,8,1004,59.72,4.94,1832,S,26.12,2026-06-29T10:17:34.699Z
8_1013_26.12,8,1013,48.62,1.37,508,B,26.12,2026-06-29T10:17:34.699Z
8_1020_26.12,8,1020,49.21,1.2,445,B,26.12,2026-06-29T10:17:34.699Z
8_1026_26.12,8,1026,51.42,1.14,422,A,26.12,2026-06-29T10:17:34.699Z
8_1028_26.12,8,1028,53.4,1.07,397,A,26.12,2026-06-29T10:17:34.699Z
8_1030_26.12,8,1030,55.9,25.51,9453,S,26.12,2026-06-29T10:17:34.699Z
8_1038_26.12,8,1038,53.57,0.45,168,A,26.12,2026-06-29T10:17:34.699Z
8_1041_26.12,8,1041,49.62,1.41,522,B,26.12,2026-06-29T10:17:34.699Z
8_1045_26.12,8,1045,50.8,13.05,4837,S,26.12,2026-06-29T10:17:34.699Z
8_1046_26.12,8,1046,48.6,1.93,714,B,26.12,2026-06-29T10:17:34.699Z
8_1053_26.12,8,1053,62.55,0.74,275,S,26.12,2026-06-29T10:17:34.699Z
8_1058_26.12,8,1058,49.33,0.2,75,B,26.12,2026-06-29T10:17:34.699Z
8_1061_26.12,8,1061,48.91,0.25,92,B,26.12,2026-06-29T10:17:34.699Z
8_1062_26.12,8,1062,51.43,0.47,175,A,26.12,2026-06-29T10:17:34.699Z
8_1084_26.12,8,1084,48.66,1.61,596,B,26.12,2026-06-29T10:17:34.699Z
8_1097_26.12,8,1097,53.05,20.94,7759,S,26.12,2026-06-29T10:17:34.699Z
8_1098_26.12,8,1098,53.73,16.25,6021,S,26.12,2026-06-29T10:17:34.699Z
8_1105_26.12,8,1105,49.9,1.42,525,B,26.12,2026-06-29T10:17:34.699Z
8_1116_26.12,8,1116,53.24,0.96,355,A,26.12,2026-06-29T10:17:34.699Z
8_1150_26.12,8,1150,50.57,4.05,1499,A,26.12,2026-06-29T10:17:34.699Z
8_1152_26.12,8,1152,52.62,0.93,344,A,26.12,2026-06-29T10:17:34.699Z
8_1156_26.12,8,1156,57.73,8.33,3085,S,26.12,2026-06-29T10:17:34.699Z
8_1180_26.12,8,1180,48.34,4.8,1777,B,26.12,2026-06-29T10:17:34.699Z
8_1181_26.12,8,1181,52.85,0.33,123,A,26.12,2026-06-29T10:17:34.699Z
8_1195_26.12,8,1195,54.3,0.69,256,S,26.12,2026-06-29T10:17:34.699Z
8_1204_26.12,8,1204,50.96,0.42,157,A,26.12,2026-06-29T10:17:34.699Z
8_1205_26.12,8,1205,51.07,3.66,1357,A,26.12,2026-06-29T10:17:34.699Z
8_1237_26.12,8,1237,48.3,4.05,1499,B,26.12,2026-06-29T10:17:34.699Z
8_1238_26.12,8,1238,50.39,5.58,2068,A,26.12,2026-06-29T10:17:34.699Z
8_1305_26.12,8,1305,53.17,3.92,1452,S,26.12,2026-06-29T10:17:34.699Z
8_1308_26.12,8,1308,54.66,1.68,622,S,26.12,2026-06-29T10:17:34.699Z
8_1318_26.12,8,1318,49.94,10.79,3999,A,26.12,2026-06-29T10:17:34.699Z
8_1325_26.12,8,1325,50.26,0.51,189,A,26.12,2026-06-29T10:17:34.699Z
8_1326_26.12,8,1326,48.04,0.48,179,B,26.12,2026-06-29T10:17:34.699Z
8_1331_26.12,8,1331,51.38,0.29,109,A,26.12,2026-06-29T10:17:34.699Z
8_1332_26.12,8,1332,52.71,13.3,4927,S,26.12,2026-06-29T10:17:34.699Z
8_1333_26.12,8,1333,55.32,2.81,1043,S,26.12,2026-06-29T10:17:34.699Z
8_1337_26.12,8,1337,55.7,0.43,158,S,26.12,2026-06-29T10:17:34.699Z
8_1349_26.12,8,1349,49.77,3.48,1288,A,26.12,2026-06-29T10:17:34.699Z
8_1373_26.12,8,1373,51.71,3.64,1348,A,26.12,2026-06-29T10:17:34.699Z
8_1384_26.12,8,1384,50.92,1.91,707,A,26.12,2026-06-29T10:17:34.699Z
8_1388_26.12,8,1388,53.13,10.61,3930,S,26.12,2026-06-29T10:17:34.699Z
8_1389_26.12,8,1389,56.57,0.27,99,S,26.12,2026-06-29T10:17:34.699Z
8_1390_26.12,8,1390,54.67,23.97,8883,S,26.12,2026-06-29T10:17:34.699Z
8_1402_26.12,8,1402,53.24,0.38,139,A,26.12,2026-06-29T10:17:34.699Z
8_1403_26.12,8,1403,52.58,2.09,776,A,26.12,2026-06-29T10:17:34.699Z
8_1404_26.12,8,1404,51.32,1.02,378,A,26.12,2026-06-29T10:17:34.699Z
8_1420_26.12,8,1420,55.41,0.85,314,S,26.12,2026-06-29T10:17:34.699Z
8_2005_26.12,8,2005,50,0.26,96,B,26.12,2026-06-29T10:17:34.699Z
8_2006_26.12,8,2006,49.18,0.99,368,B,26.12,2026-06-29T10:17:34.699Z
8_2018_26.12,8,2018,50.8,9.11,3374,A,26.12,2026-06-29T10:17:34.699Z
8_2026_26.12,8,2026,54.01,1.38,511,S,26.12,2026-06-29T10:17:34.699Z
8_2076_26.12,8,2076,54.01,7.43,2753,S,26.12,2026-06-29T10:17:34.699Z
8_2083_26.12,8,2083,48.22,3.48,1290,B,26.12,2026-06-29T10:17:34.699Z
8_2088_26.12,8,2088,49.22,0.86,319,B,26.12,2026-06-29T10:17:34.699Z
8_2089_26.12,8,2089,47.77,0.6,224,B,26.12,2026-06-29T10:17:34.699Z
8_2095_26.12,8,2095,52.5,0.86,320,A,26.12,2026-06-29T10:17:34.699Z
8_2127_26.12,8,2127,49.57,2.18,809,B,26.12,2026-06-29T10:17:34.699Z
8_2131_26.12,8,2131,50.46,2.07,767,A,26.12,2026-06-29T10:17:34.699Z
8_2132_26.12,8,2132,50.95,41.02,15199,S,26.12,2026-06-29T10:17:34.699Z
9_1013_26.12,9,1013,51.92,0.4,156,A,26.12,2026-06-29T10:17:34.699Z
9_1018_26.12,9,1018,50.14,0.89,345,B,26.12,2026-06-29T10:17:34.699Z
9_1019_26.12,9,1019,53.87,0.7,271,S,26.12,2026-06-29T10:17:34.699Z
9_1025_26.12,9,1025,50.74,1.58,611,A,26.12,2026-06-29T10:17:34.699Z
9_1026_26.12,9,1026,51.67,0.15,60,A,26.12,2026-06-29T10:17:34.699Z
9_1028_26.12,9,1028,51.24,1.46,566,A,26.12,2026-06-29T10:17:34.699Z
9_1030_26.12,9,1030,49.84,12.39,4801,A,26.12,2026-06-29T10:17:34.699Z
9_1041_26.12,9,1041,50.31,0.42,163,B,26.12,2026-06-29T10:17:34.699Z
9_1045_26.12,9,1045,49.88,15.54,6021,A,26.12,2026-06-29T10:17:34.699Z
9_1053_26.12,9,1053,54.68,0.36,139,S,26.12,2026-06-29T10:17:34.699Z
9_1056_26.12,9,1056,50.42,2.75,1067,A,26.12,2026-06-29T10:17:34.699Z
9_1057_26.12,9,1057,52.49,0.47,181,A,26.12,2026-06-29T10:17:34.699Z
9_1060_26.12,9,1060,48.83,0.88,342,B,26.12,2026-06-29T10:17:34.699Z
9_1062_26.12,9,1062,48.78,0.42,164,B,26.12,2026-06-29T10:17:34.699Z
9_1072_26.12,9,1072,52.91,0.58,223,A,26.12,2026-06-29T10:17:34.699Z
9_1073_26.12,9,1073,53.72,1.22,471,S,26.12,2026-06-29T10:17:34.699Z
9_1084_26.12,9,1084,51.27,1.72,667,A,26.12,2026-06-29T10:17:34.699Z
9_1088_26.12,9,1088,49.13,7.28,2821,A,26.12,2026-06-29T10:17:34.699Z
9_1097_26.12,9,1097,49.35,13.8,5346,A,26.12,2026-06-29T10:17:34.699Z
9_1105_26.12,9,1105,49.83,0.78,303,B,26.12,2026-06-29T10:17:34.699Z
9_1112_26.12,9,1112,48.97,12.53,4852,A,26.12,2026-06-29T10:17:34.699Z
9_1116_26.12,9,1116,51.12,1.39,538,A,26.12,2026-06-29T10:17:34.699Z
9_1133_26.12,9,1133,50.03,12.48,4835,A,26.12,2026-06-29T10:17:34.699Z
9_1156_26.12,9,1156,53.02,10.08,3906,S,26.12,2026-06-29T10:17:34.699Z
9_1180_26.12,9,1180,50.89,9.7,3757,A,26.12,2026-06-29T10:17:34.699Z
9_1194_26.12,9,1194,50.37,11.91,4612,A,26.12,2026-06-29T10:17:34.699Z
9_1195_26.12,9,1195,52.22,0.46,180,A,26.12,2026-06-29T10:17:34.699Z
9_1211_26.12,9,1211,50.54,22.1,8562,S,26.12,2026-06-29T10:17:34.699Z
9_1305_26.12,9,1305,52.51,1.03,398,A,26.12,2026-06-29T10:17:34.699Z
9_1311_26.12,9,1311,49.95,7.45,2885,A,26.12,2026-06-29T10:17:34.699Z
9_1315_26.12,9,1315,48.88,0.58,223,B,26.12,2026-06-29T10:17:34.699Z
9_1318_26.12,9,1318,52.12,25.57,9905,S,26.12,2026-06-29T10:17:34.699Z
9_1322_26.12,9,1322,67.02,0.24,94,S,26.12,2026-06-29T10:17:34.699Z
9_1329_26.12,9,1329,54.52,0.77,299,S,26.12,2026-06-29T10:17:34.699Z
9_1331_26.12,9,1331,50.82,0.16,61,A,26.12,2026-06-29T10:17:34.699Z
9_1332_26.12,9,1332,49.3,4.26,1649,B,26.12,2026-06-29T10:17:34.699Z
9_1333_26.12,9,1333,54.69,1.32,512,S,26.12,2026-06-29T10:17:34.699Z
9_1337_26.12,9,1337,52.73,0.28,110,A,26.12,2026-06-29T10:17:34.699Z
9_1347_26.12,9,1347,56.58,0.39,152,S,26.12,2026-06-29T10:17:34.699Z
9_1353_26.12,9,1353,53.38,0.8,311,A,26.12,2026-06-29T10:17:34.699Z
9_1384_26.12,9,1384,50.87,1.49,578,A,26.12,2026-06-29T10:17:34.699Z
9_1386_26.12,9,1386,52.75,0.23,91,A,26.12,2026-06-29T10:17:34.699Z
9_1389_26.12,9,1389,56.41,0.2,78,S,26.12,2026-06-29T10:17:34.699Z
9_1390_26.12,9,1390,51.05,18.73,7255,S,26.12,2026-06-29T10:17:34.699Z
9_1403_26.12,9,1403,51.07,1.45,560,A,26.12,2026-06-29T10:17:34.699Z
9_1404_26.12,9,1404,49.25,0.69,266,B,26.12,2026-06-29T10:17:34.699Z
9_1420_26.12,9,1420,52.25,0.57,222,A,26.12,2026-06-29T10:17:34.699Z
9_2006_26.12,9,2006,49.18,0.63,244,B,26.12,2026-06-29T10:17:34.699Z
9_2026_26.12,9,2026,53.42,0.6,234,A,26.12,2026-06-29T10:17:34.699Z
9_2031_26.12,9,2031,57.14,0.16,63,S,26.12,2026-06-29T10:17:34.699Z
9_2032_26.12,9,2032,51.47,1.49,579,A,26.12,2026-06-29T10:17:34.699Z
9_2034_26.12,9,2034,49.85,0.89,343,B,26.12,2026-06-29T10:17:34.699Z
9_2062_26.12,9,2062,50.57,9.56,3702,A,26.12,2026-06-29T10:17:34.699Z
9_2082_26.12,9,2082,50.97,0.4,155,A,26.12,2026-06-29T10:17:34.699Z
9_2083_26.12,9,2083,50.92,4.64,1799,A,26.12,2026-06-29T10:17:34.699Z
9_2089_26.12,9,2089,50.22,0.58,225,B,26.12,2026-06-29T10:17:34.699Z
9_2098_26.12,9,2098,55.97,0.35,134,S,26.12,2026-06-29T10:17:34.699Z
9_2127_26.12,9,2127,52.05,2.01,780,A,26.12,2026-06-29T10:17:34.699Z
9_2131_26.12,9,2131,52.78,2.04,790,A,26.12,2026-06-29T10:17:34.699Z
9_2132_26.12,9,2132,50.5,38.09,14753,S,26.12,2026-06-29T10:17:34.699Z
10_1005_26.12,10,1005,59.88,1.49,830,S,26.12,2026-06-29T10:17:34.699Z
10_1020_26.12,10,1020,59.74,0.42,231,S,26.12,2026-06-29T10:17:34.699Z
10_1022_26.12,10,1022,57.38,21.86,12153,S,26.12,2026-06-29T10:17:34.699Z
10_1026_26.12,10,1026,56.07,0.19,107,B,26.12,2026-06-29T10:17:34.699Z
10_1028_26.12,10,1028,59.53,0.54,299,S,26.12,2026-06-29T10:17:34.699Z
10_1029_26.12,10,1029,64.28,12.81,7124,S,26.12,2026-06-29T10:17:34.699Z
10_1034_26.12,10,1034,55.56,0.19,108,B,26.12,2026-06-29T10:17:34.699Z
10_1036_26.12,10,1036,57.8,1.85,1026,A,26.12,2026-06-29T10:17:34.699Z
10_1041_26.12,10,1041,56.38,0.17,94,A,26.12,2026-06-29T10:17:34.699Z
10_1051_26.12,10,1051,58.54,12.12,6739,S,26.12,2026-06-29T10:17:34.699Z
10_1053_26.12,10,1053,63.01,0.13,73,S,26.12,2026-06-29T10:17:34.699Z
10_1054_26.12,10,1054,63.01,15.64,8694,S,26.12,2026-06-29T10:17:34.699Z
10_1057_26.12,10,1057,56.36,0.1,55,A,26.12,2026-06-29T10:17:34.699Z
10_1060_26.12,10,1060,54.95,0.2,111,B,26.12,2026-06-29T10:17:34.699Z
10_1062_26.12,10,1062,55.56,0.19,108,B,26.12,2026-06-29T10:17:34.699Z
10_1071_26.12,10,1071,57.98,40.59,22567,S,26.12,2026-06-29T10:17:34.699Z
10_1076_26.12,10,1076,56.67,0.54,300,A,26.12,2026-06-29T10:17:34.699Z
10_1079_26.12,10,1079,56.06,0.47,264,B,26.12,2026-06-29T10:17:34.699Z
10_1081_26.12,10,1081,58.21,12.88,7159,S,26.12,2026-06-29T10:17:34.699Z
10_1087_26.12,10,1087,56.92,14,7784,A,26.12,2026-06-29T10:17:34.699Z
10_1095_26.12,10,1095,56.21,0.28,153,A,26.12,2026-06-29T10:17:34.699Z
10_1097_26.12,10,1097,59.01,4.74,2635,S,26.12,2026-06-29T10:17:34.699Z
10_1112_26.12,10,1112,55.19,0.76,424,B,26.12,2026-06-29T10:17:34.699Z
10_1115_26.12,10,1115,60.09,18.12,10076,S,26.12,2026-06-29T10:17:34.699Z
10_1116_26.12,10,1116,57.89,0.44,247,A,26.12,2026-06-29T10:17:34.699Z
10_1129_26.12,10,1129,60.45,33.06,18380,S,26.12,2026-06-29T10:17:34.699Z
10_1138_26.12,10,1138,59.3,0.67,371,S,26.12,2026-06-29T10:17:34.699Z
10_1154_26.12,10,1154,56.36,0.3,165,A,26.12,2026-06-29T10:17:34.699Z
10_1156_26.12,10,1156,60.24,3.56,1977,S,26.12,2026-06-29T10:17:34.699Z
10_1170_26.12,10,1170,56.95,15.53,8635,A,26.12,2026-06-29T10:17:34.699Z
10_1180_26.12,10,1180,56.14,2.01,1115,A,26.12,2026-06-29T10:17:34.699Z
10_1195_26.12,10,1195,55.55,7.55,4200,A,26.12,2026-06-29T10:17:34.699Z
10_1205_26.12,10,1205,55.71,0.65,359,B,26.12,2026-06-29T10:17:34.699Z
10_1220_26.12,10,1220,55.97,6.18,3434,A,26.12,2026-06-29T10:17:34.699Z
10_1225_26.12,10,1225,58.99,16.45,9147,S,26.12,2026-06-29T10:17:34.699Z
10_1237_26.12,10,1237,57.28,0.74,412,A,26.12,2026-06-29T10:17:34.699Z
10_1238_26.12,10,1238,58.98,2.92,1626,S,26.12,2026-06-29T10:17:34.699Z
10_1243_26.12,10,1243,58.96,0.45,251,A,26.12,2026-06-29T10:17:34.699Z
10_1305_26.12,10,1305,56.98,0.48,265,A,26.12,2026-06-29T10:17:34.699Z
10_1318_26.12,10,1318,56.16,0.99,552,A,26.12,2026-06-29T10:17:34.699Z
10_1322_26.12,10,1322,56.56,1.33,739,A,26.12,2026-06-29T10:17:34.699Z
10_1333_26.12,10,1333,65,0.4,220,S,26.12,2026-06-29T10:17:34.699Z
10_1335_26.12,10,1335,61.45,0.15,83,S,26.12,2026-06-29T10:17:34.699Z
10_1379_26.12,10,1379,59.67,4.1,2281,S,26.12,2026-06-29T10:17:34.699Z
10_1388_26.12,10,1388,55.31,1.69,942,B,26.12,2026-06-29T10:17:34.699Z
10_1390_26.12,10,1390,58.17,10.75,5976,S,26.12,2026-06-29T10:17:34.699Z
10_1401_26.12,10,1401,57.33,0.55,307,A,26.12,2026-06-29T10:17:34.699Z
10_1402_26.12,10,1402,61,0.18,100,S,26.12,2026-06-29T10:17:34.699Z
10_1403_26.12,10,1403,57.17,1.15,642,A,26.12,2026-06-29T10:17:34.699Z
